2023-05-15,1646968.0
2023-06-20,480184.0
2021-12-17,362975.0
2022-06-21,708080.0
2022-12-22,1005070.0
2023-06-13,1794087.0
2023-10-24,845201.0
2023-10-30,955019.0
2022-05-25,1797117.0
2023-06-19,223219.0
2023-09-06,1857981.0
2023-10-10,1930252.0
2023-03-23,214330.0
2023-06-08,285278.0
2022-05-21,96195.0
2022-10-28,425027.0
2022-11-15,334895.0
2023-10-04,497947.0
2024-02-22,324488.0
2024-05-06,2526820.0
2021-11-19,386357.0
2022-10-31,1556617.0
2022-12-31,18767.0
2023-04-18,179073.0
2022-01-27,586964.0
2023-03-30,1609372.0
2023-11-27,1310750.0
2024-04-30,1952535.0
2024-03-14,2006468.0
2023-03-06,1725887.0
2022-05-03,93626.0
2024-01-25,1116016.0
2024-05-07,2025566.0
2024-10-13,88815.0
2024-11-12,823238.0
2023-01-19,206456.0
2023-03-02,685954.0
2023-09-11,110670.0
2024-09-04,927739.0
2022-08-31,432051.0
2022-09-13,1876337.0
2023-06-09,1091679.0
